global_step,epoch,step_in_epoch,loss,recon_loss,target_mean,pred_mean,grad_norm,lr,wall_time,train_mse,train_mae,train_log_mse,train_log_mae,train_ranking_accuracy,train_best_candidate_hit_rate,holdout_mse,holdout_mae,holdout_log_mse,holdout_log_mae,holdout_ranking_accuracy,holdout_best_candidate_hit_rate,train_episode_count,holdout_episode_count
2056,11,75,0.2029140740633011,0.2029140740633011,6.498054504394531,6.673709869384766,22.171485900878906,0.0005,1776772844.0060382,,,,,,,,,,,,,,
2057,11,76,0.16185536980628967,0.16185536980628967,6.414669513702393,6.635644912719727,26.256120681762695,0.0005,1776772844.0060382,,,,,,,,,,,,,,
2058,11,77,0.23676680028438568,0.23676680028438568,6.386166095733643,6.651071548461914,32.90486145019531,0.0005,1776772844.0110357,,,,,,,,,,,,,,
2059,11,78,0.1195555254817009,0.1195555254817009,6.486019134521484,6.58829402923584,12.913007736206055,0.0005,1776772844.0110357,,,,,,,,,,,,,,
2060,11,79,0.1323634684085846,0.1323634684085846,6.3737592697143555,6.350105285644531,1.6290814876556396,0.0005,1776772844.016618,,,,,,,,,,,,,,
2061,11,80,0.18718686699867249,0.18718686699867249,6.482326030731201,6.205532073974609,30.695634841918945,0.0005,1776772844.0180676,,,,,,,,,,,,,,
2062,11,81,0.21062573790550232,0.21062573790550232,6.438009262084961,6.154750347137451,31.304901123046875,0.0005,1776772844.0180676,,,,,,,,,,,,,,
2063,11,82,0.18660089373588562,0.18660089373588562,6.360848426818848,6.187437057495117,18.8895206451416,0.0005,1776772844.0230682,,,,,,,,,,,,,,
2064,11,83,0.14613056182861328,0.14613056182861328,6.397722244262695,6.26569128036499,13.864389419555664,0.0005,1776772844.0230682,,,,,,,,,,,,,,
2065,11,84,0.13838249444961548,0.13838249444961548,6.431180953979492,6.4864678382873535,7.480144023895264,0.0005,1776772844.0281773,,,,,,,,,,,,,,
2066,11,85,0.1491958200931549,0.1491958200931549,6.392328262329102,6.565350532531738,20.64569664001465,0.0005,1776772844.0301764,,,,,,,,,,,,,,
2067,11,86,0.1374325454235077,0.1374325454235077,6.448953151702881,6.639466762542725,23.203744888305664,0.0005,1776772844.032176,,,,,,,,,,,,,,
2068,11,87,0.12063398957252502,0.12063398957252502,6.546469688415527,6.518592834472656,2.051656484603882,0.0005,1776772844.0342185,,,,,,,,,,,,,,
2069,11,88,0.12092604488134384,0.12092604488134384,6.4746222496032715,6.4540886878967285,1.148569107055664,0.0005,1776772844.0342185,,,,,,,,,,,,,,
2070,11,89,0.14013583958148956,0.14013583958148956,6.493863105773926,6.462902069091797,2.266528844833374,0.0005,1776772844.0392175,,,,,,,,,,,,,,
2071,11,90,0.12738384306430817,0.12738384306430817,6.4503960609436035,6.465506553649902,2.77988600730896,0.0005,1776772844.0612304,,,,,,,,,,,,,,
2072,11,91,0.13466370105743408,0.13466370105743408,6.4575700759887695,6.408438682556152,4.846410274505615,0.0005,1776772844.066459,,,,,,,,,,,,,,
2073,11,92,0.12027467042207718,0.12027467042207718,6.429162979125977,6.412836074829102,1.0136975049972534,0.0005,1776772844.066459,,,,,,,,,,,,,,
2074,11,93,0.12311156094074249,0.12311156094074249,6.448322296142578,6.495204925537109,6.965905666351318,0.0005,1776772844.066459,,,,,,,,,,,,,,
2075,11,94,0.12477065622806549,0.12477065622806549,6.497588157653809,6.514996528625488,3.2111337184906006,0.0005,1776772844.0714583,,,,,,,,,,,,,,
2076,11,95,0.11896616220474243,0.11896616220474243,6.424386024475098,6.445862770080566,3.7152702808380127,0.0005,1776772844.0714583,,,,,,,,,,,,,,
2077,11,96,0.1547745317220688,0.1547745317220688,6.504053115844727,6.3014750480651855,22.40005111694336,0.0005,1776772844.076458,,,,,,,,,,,,,,
2078,11,97,0.1370440125465393,0.1370440125465393,6.501516819000244,6.255804061889648,27.046445846557617,0.0005,1776772844.076458,,,,,,,,,,,,,,
2079,11,98,0.14810648560523987,0.14810648560523987,6.485034942626953,6.3296613693237305,16.506893157958984,0.0005,1776772844.0814576,,,,,,,,,,,,,,
2080,11,99,0.13688156008720398,0.13688156008720398,6.555160045623779,6.463320732116699,9.464926719665527,0.0005,1776772844.0844238,,,,,,,,,,,,,,
2081,11,100,0.16185493767261505,0.16185493767261505,6.4332780838012695,6.632798671722412,24.157072067260742,0.0005,1776772844.0844238,,,,,,,,,,,,,,
2082,11,101,0.2702537178993225,0.2702537178993225,6.419338703155518,6.741456985473633,39.10903549194336,0.0005,1776772844.0894256,,,,,,,,,,,,,,
2083,11,102,0.28104323148727417,0.28104323148727417,6.445438861846924,6.80445671081543,44.12823486328125,0.0005,1776772844.0894256,,,,,,,,,,,,,,
2084,11,103,0.25142428278923035,0.25142428278923035,6.366260528564453,6.657675743103027,34.84832763671875,0.0005,1776772844.0894256,,,,,,,,,,,,,,
2085,11,104,0.17965194582939148,0.17965194582939148,6.475030422210693,6.588030815124512,14.464482307434082,0.0005,1776772844.094943,,,,,,,,,,,,,,
2086,11,105,0.15000797808170319,0.15000797808170319,6.472784042358398,6.270379066467285,21.892274856567383,0.0005,1776772844.094943,,,,,,,,,,,,,,
2087,11,106,0.17068228125572205,0.17068228125572205,6.49862813949585,6.211701393127441,31.928089141845703,0.0005,1776772844.101235,,,,,,,,,,,,,,
2088,11,107,0.17822769284248352,0.17822769284248352,6.467724800109863,6.182274341583252,31.674428939819336,0.0005,1776772844.101235,,,,,,,,,,,,,,
2089,11,108,0.19258086383342743,0.19258086383342743,6.503323078155518,6.21600341796875,31.879484176635742,0.0005,1776772844.1062396,,,,,,,,,,,,,,
2090,11,109,0.1459333449602127,0.1459333449602127,6.4839982986450195,6.403235912322998,7.71555233001709,0.0005,1776772844.1062396,,,,,,,,,,,,,,
2091,11,110,0.14258670806884766,0.14258670806884766,6.444065570831299,6.563992023468018,14.767258644104004,0.0005,1776772844.1062396,,,,,,,,,,,,,,
2092,11,111,0.1892973631620407,0.1892973631620407,6.425908088684082,6.67097806930542,29.28788185119629,0.0005,1776772844.1112354,,,,,,,,,,,,,,
2093,11,112,0.2486497461795807,0.2486497461795807,6.428850173950195,6.7602996826171875,40.129085540771484,0.0005,1776772844.1112354,,,,,,,,,,,,,,
2094,11,113,0.2023467719554901,0.2023467719554901,6.44338321685791,6.671026229858398,28.16109848022461,0.0005,1776772844.1157975,,,,,,,,,,,,,,
2095,11,114,0.10235952585935593,0.10235952585935593,6.427346706390381,6.4406208992004395,2.0070886611938477,0.0005,1776772844.1181877,,,,,,,,,,,,,,
2096,11,115,0.12723730504512787,0.12723730504512787,6.446590423583984,6.288543224334717,16.693323135375977,0.0005,1776772844.1181877,,,,,,,,,,,,,,
2097,11,116,0.1840251088142395,0.1840251088142395,6.43590784072876,6.158919811248779,29.356525421142578,0.0005,1776772844.1231863,,,,,,,,,,,,,,
2098,11,117,0.15632404386997223,0.15632404386997223,6.439673900604248,6.2550368309021,19.217649459838867,0.0005,1776772844.1231863,,,,,,,,,,,,,,
2099,11,118,0.14981243014335632,0.14981243014335632,6.49029541015625,6.316272735595703,18.98933982849121,0.0005,1776772844.1231863,,,,,,,,,,,,,,
2100,11,119,0.11878751218318939,0.11878751218318939,6.487140655517578,6.583560943603516,12.07031536102295,0.0005,1776772844.1281908,,,,,,,,,,,,,,
2101,11,120,0.12693604826927185,0.12693604826927185,6.416167736053467,6.581054210662842,19.508804321289062,0.0005,1776772844.1281908,,,,,,,,,,,,,,
2102,11,121,0.16754202544689178,0.16754202544689178,6.434319019317627,6.570956230163574,16.920228958129883,0.0005,1776772844.1344697,,,,,,,,,,,,,,
2103,11,122,0.13815033435821533,0.13815033435821533,6.481184959411621,6.523935317993164,6.327631950378418,0.0005,1776772844.1364725,,,,,,,,,,,,,,
2104,11,123,0.11164770275354385,0.11164770275354385,6.405755043029785,6.289700031280518,11.568181037902832,0.0005,1776772844.1394742,,,,,,,,,,,,,,
2105,11,124,0.16620919108390808,0.16620919108390808,6.4034905433654785,6.208860874176025,20.846342086791992,0.0005,1776772844.1414742,,,,,,,,,,,,,,
2106,11,125,0.1481524407863617,0.1481524407863617,6.430030822753906,6.289982795715332,14.677721977233887,0.0005,1776772844.1435063,,,,,,,,,,,,,,
2107,11,126,0.10385937988758087,0.10385937988758087,6.354903697967529,6.331259250640869,2.0993292331695557,0.0005,1776772844.1435063,,,,,,,,,,,,,,
2108,11,127,0.12466718256473541,0.12466718256473541,6.482540130615234,6.462141990661621,1.386523723602295,0.0005,1776772844.1435063,,,,,,,,,,,,,,
2109,11,128,0.16117392480373383,0.16117392480373383,6.412647724151611,6.5967559814453125,22.27751350402832,0.0005,1776772844.1491122,,,,,,,,,,,,,,
2110,11,129,0.15884414315223694,0.15884414315223694,6.464795112609863,6.560701847076416,12.093217849731445,0.0005,1776772844.149894,,,,,,,,,,,,,,
2111,11,130,0.10531611740589142,0.10531611740589142,6.454984664916992,6.5329508781433105,9.658185958862305,0.0005,1776772844.149894,,,,,,,,,,,,,,
2112,11,131,0.1274506151676178,0.1274506151676178,6.398917198181152,6.411602020263672,2.633540153503418,0.0005,1776772844.1548982,,,,,,,,,,,,,,
2113,11,132,0.1618880331516266,0.1618880331516266,6.484744071960449,6.316305160522461,18.24016571044922,0.0005,1776772844.1548982,,,,,,,,,,,,,,
2114,11,133,0.1777224838733673,0.1777224838733673,6.473071575164795,6.255667209625244,23.827573776245117,0.0005,1776772844.1598976,,,,,,,,,,,,,,
2115,11,134,0.15007677674293518,0.15007677674293518,6.411023139953613,6.247513771057129,17.553627014160156,0.0005,1776772844.1598976,,,,,,,,,,,,,,
2116,11,135,0.10923628509044647,0.10923628509044647,6.454756259918213,6.374199867248535,8.437589645385742,0.0005,1776772844.1648932,,,,,,,,,,,,,,
2117,11,136,0.1371643990278244,0.1371643990278244,6.358168601989746,6.5046067237854,17.39289665222168,0.0005,1776772844.1673267,,,,,,,,,,,,,,
2118,11,137,0.1527741700410843,0.1527741700410843,6.485894203186035,6.640727996826172,18.884754180908203,0.0005,1776772844.1676302,,,,,,,,,,,,,,
2119,11,138,0.2202368676662445,0.2202368676662445,6.3861236572265625,6.650989532470703,32.24357986450195,0.0005,1776772844.1726298,,,,,,,,,,,,,,
2120,11,139,0.11864057928323746,0.11864057928323746,6.449330806732178,6.554610252380371,13.058880805969238,0.0005,1776772844.1726298,,,,,,,,,,,,,,
2121,11,140,0.10929781198501587,0.10929781198501587,6.42635440826416,6.348155975341797,7.749083995819092,0.0005,1776772844.1726298,,,,,,,,,,,,,,
2122,11,141,0.11855325847864151,0.11855325847864151,6.335464000701904,6.267172813415527,7.087635040283203,0.0005,1776772844.1787264,,,,,,,,,,,,,,
2123,11,142,0.1056564673781395,0.1056564673781395,6.454769134521484,6.336420059204102,12.666934967041016,0.0005,1776772844.1808167,,,,,,,,,,,,,,
2124,11,143,0.08622513711452484,0.08622513711452484,6.432611465454102,6.453606128692627,2.9606733322143555,0.0005,1776772844.183172,,,,,,,,,,,,,,
2125,11,144,0.14464712142944336,0.14464712142944336,6.481281757354736,6.476407051086426,1.1019257307052612,0.0005,1776772844.1855574,,,,,,,,,,,,,,
2126,11,145,0.13261036574840546,0.13261036574840546,6.45474910736084,6.498990058898926,5.885932445526123,0.0005,1776772844.1881757,,,,,,,,,,,,,,
2127,11,146,0.10931677371263504,0.10931677371263504,6.38963508605957,6.43589448928833,6.317292213439941,0.0005,1776772844.1897569,,,,,,,,,,,,,,
2128,11,147,0.1033518835902214,0.1033518835902214,6.400832653045654,6.230090618133545,18.314167022705078,0.0005,1776772844.1897569,,,,,,,,,,,,,,
2129,11,148,0.1371975541114807,0.1371975541114807,6.452231407165527,6.344768047332764,11.481644630432129,0.0005,1776772844.1897569,,,,,,,,,,,,,,
2130,11,149,0.13531652092933655,0.13531652092933655,6.358180999755859,6.3014726638793945,5.796829700469971,0.0005,1776772844.1947622,,,,,,,,,,,,,,
2131,11,150,0.162613645195961,0.162613645195961,6.47115421295166,6.386987686157227,7.948444843292236,0.0005,1776772844.1947622,,,,,,,,,,,,,,
2132,11,151,0.17661085724830627,0.17661085724830627,6.4143781661987305,6.6417317390441895,27.865942001342773,0.0005,1776772844.2001047,,,,,,,,,,,,,,
2133,11,152,0.2023000568151474,0.2023000568151474,6.470461368560791,6.690726280212402,26.820280075073242,0.0005,1776772844.2009559,,,,,,,,,,,,,,
2134,11,153,0.16885316371917725,0.16885316371917725,6.500872611999512,6.703023910522461,24.757591247558594,0.0005,1776772844.2009559,,,,,,,,,,,,,,
2135,11,154,0.11387453228235245,0.11387453228235245,6.420242786407471,6.594022750854492,20.486637115478516,0.0005,1776772844.205957,,,,,,,,,,,,,,
2136,11,155,0.1140420138835907,0.1140420138835907,6.354745864868164,6.386956691741943,4.7638444900512695,0.0005,1776772844.205957,,,,,,,,,,,,,,
2137,11,156,0.15053492784500122,0.15053492784500122,6.446660041809082,6.223084449768066,24.69130516052246,0.0005,1776772844.2109575,,,,,,,,,,,,,,
2138,11,157,0.22133581340312958,0.22133581340312958,6.43280029296875,6.129702568054199,33.1872444152832,0.0005,1776772844.2109575,,,,,,,,,,,,,,
2139,11,158,0.22607246041297913,0.22607246041297913,6.387939453125,6.051545143127441,35.51789093017578,0.0005,1776772844.2157295,,,,,,,,,,,,,,
2140,11,159,0.13409677147865295,0.13409677147865295,6.377297878265381,6.159384727478027,24.149185180664062,0.0005,1776772844.218266,,,,,,,,,,,,,,
2141,11,160,0.16094869375228882,0.16094869375228882,6.455526351928711,6.263481140136719,20.434892654418945,0.0005,1776772844.218266,,,,,,,,,,,,,,
2142,11,161,0.10312879830598831,0.10312879830598831,6.429497718811035,6.493058204650879,8.633397102355957,0.0005,1776772844.218266,,,,,,,,,,,,,,
2143,11,162,0.14069509506225586,0.14069509506225586,6.4414262771606445,6.5270304679870605,10.576159477233887,0.0005,1776772844.2232656,,,,,,,,,,,,,,
2144,11,163,0.16054195165634155,0.16054195165634155,6.455013275146484,6.667361736297607,25.610153198242188,0.0005,1776772844.2232656,,,,,,,,,,,,,,
2145,11,164,0.13192585110664368,0.13192585110664368,6.500736713409424,6.537846088409424,5.458440780639648,0.0005,1776772844.2282655,,,,,,,,,,,,,,
2146,11,165,0.1054118275642395,0.1054118275642395,6.474740982055664,6.439730167388916,3.372619867324829,0.0005,1776772844.2282655,,,,,,,,,,,,,,
2147,11,166,0.13019460439682007,0.13019460439682007,6.449712753295898,6.353984832763672,10.143452644348145,0.0005,1776772844.232339,,,,,,,,,,,,,,
2148,11,167,0.1503174901008606,0.1503174901008606,6.460900783538818,6.296411514282227,17.537582397460938,0.0005,1776772844.2352064,,,,,,,,,,,,,,
2149,11,168,0.14100679755210876,0.14100679755210876,6.464020729064941,6.45639705657959,0.5013955235481262,0.0005,1776772844.2372828,,,,,,,,,,,,,,
2150,11,169,0.14803770184516907,0.14803770184516907,6.4828925132751465,6.53266716003418,6.723345756530762,0.0005,1776772844.239286,,,,,,,,,,,,,,
2151,11,170,0.11539226770401001,0.11539226770401001,6.460780620574951,6.522552490234375,8.107697486877441,0.0005,1776772844.2412865,,,,,,,,,,,,,,
2152,11,171,0.11957335472106934,0.11957335472106934,6.488508224487305,6.452826499938965,3.257603883743286,0.0005,1776772844.2432866,,,,,,,,,,,,,,
2153,11,172,0.08828649669885635,0.08828649669885635,6.466979503631592,6.4001078605651855,6.901977062225342,0.0005,1776772844.2452862,,,,,,,,,,,,,,
2154,11,173,0.11191330850124359,0.11191330850124359,6.464372158050537,6.40289831161499,6.118596076965332,0.0005,1776772844.2472866,,,,,,,,,,,,,,
2155,11,174,0.13114866614341736,0.13114866614341736,6.450115203857422,6.623622894287109,20.90118980407715,0.0005,1776772844.249286,,,,,,,,,,,,,,
2156,11,175,0.21430304646492004,0.21430304646492004,6.407129287719727,6.659708023071289,30.8148136138916,0.0005,1776772844.2533336,,,,,,,,,,,,,,
2157,11,176,0.13437290489673615,0.13437290489673615,6.516490936279297,6.670663356781006,19.13196563720703,0.0005,1776772844.2533336,,,,,,,,,,,,,,
2158,11,177,0.13632681965827942,0.13632681965827942,6.51116943359375,6.519586563110352,1.9459761381149292,0.0005,1776772844.2533336,,,,,,,,,,,,,,
2159,11,178,0.1388283669948578,0.1388283669948578,6.4056525230407715,6.293819427490234,11.639199256896973,0.0005,1776772844.2583313,,,,,,,,,,,,,,
2160,11,179,0.13010209798812866,0.13010209798812866,6.413937091827393,6.3046770095825195,11.00090217590332,0.0005,1776772844.2583313,,,,,,,,,,,,,,
2160,11,179,,,,,,,1776772844.7810154,57820.19921875,185.76742553710938,0.13954946398735046,0.3001847267150879,0.4569085454975685,0.05,62879.765625,195.9378662109375,0.1534779667854309,0.3162127137184143,0.4481173893186662,0.0375,960,240
2161,12,0,0.17518919706344604,0.17518919706344604,6.505560874938965,6.35504150390625,15.88989543914795,0.0005,1776772845.214464,,,,,,,,,,,,,,
2162,12,1,0.12379281222820282,0.12379281222820282,6.468311309814453,6.4743757247924805,2.1015591621398926,0.0005,1776772845.2194643,,,,,,,,,,,,,,
2163,12,2,0.1384933590888977,0.1384933590888977,6.4174652099609375,6.499610900878906,10.403996467590332,0.0005,1776772845.2224643,,,,,,,,,,,,,,
2164,12,3,0.12566886842250824,0.12566886842250824,6.457251071929932,6.469549179077148,1.997084617614746,0.0005,1776772845.2254682,,,,,,,,,,,,,,
2165,12,4,0.11186721920967102,0.11186721920967102,6.405500411987305,6.478774070739746,9.342968940734863,0.0005,1776772845.2274637,,,,,,,,,,,,,,
2166,12,5,0.1123109683394432,0.1123109683394432,6.430020809173584,6.309080600738525,12.59177017211914,0.0005,1776772845.2294686,,,,,,,,,,,,,,
2167,12,6,0.11411234736442566,0.11411234736442566,6.481741428375244,6.35044002532959,14.617034912109375,0.0005,1776772845.2314682,,,,,,,,,,,,,,
2168,12,7,0.11287626624107361,0.11287626624107361,6.450094223022461,6.351802825927734,10.17021656036377,0.0005,1776772845.2364664,,,,,,,,,,,,,,
2169,12,8,0.12873633205890656,0.12873633205890656,6.389157295227051,6.459408760070801,9.022876739501953,0.0005,1776772845.2375195,,,,,,,,,,,,,,
2170,12,9,0.1131465882062912,0.1131465882062912,6.4633684158325195,6.466900825500488,1.650158166885376,0.0005,1776772845.2657094,,,,,,,,,,,,,,
2171,12,10,0.14108139276504517,0.14108139276504517,6.428050518035889,6.547092437744141,15.173418045043945,0.0005,1776772845.2678416,,,,,,,,,,,,,,
2172,12,11,0.14682306349277496,0.14682306349277496,6.458460330963135,6.406060218811035,4.826509952545166,0.0005,1776772845.2728472,,,,,,,,,,,,,,
2173,12,12,0.11872997134923935,0.11872997134923935,6.47232723236084,6.427275657653809,4.5701422691345215,0.0005,1776772845.2728472,,,,,,,,,,,,,,
2174,12,13,0.15162530541419983,0.15162530541419983,6.458569526672363,6.504186630249023,6.765857696533203,0.0005,1776772845.2728472,,,,,,,,,,,,,,
2175,12,14,0.15080572664737701,0.15080572664737701,6.501556396484375,6.606080055236816,13.723301887512207,0.0005,1776772845.2784605,,,,,,,,,,,,,,
2176,12,15,0.10667331516742706,0.10667331516742706,6.389437675476074,6.379160404205322,0.507606029510498,0.0005,1776772845.2784605,,,,,,,,,,,,,,
2177,12,16,0.12647151947021484,0.12647151947021484,6.516845703125,6.35629940032959,17.231048583984375,0.0005,1776772845.2846196,,,,,,,,,,,,,,
2178,12,17,0.12033701688051224,0.12033701688051224,6.431268692016602,6.355652809143066,7.50444221496582,0.0005,1776772845.2896237,,,,,,,,,,,,,,
2179,12,18,0.14244168996810913,0.14244168996810913,6.387318134307861,6.492969512939453,13.275486946105957,0.0005,1776772845.2896237,,,,,,,,,,,,,,
2180,12,19,0.10916254669427872,0.10916254669427872,6.41932487487793,6.4478983879089355,4.085381031036377,0.0005,1776772845.2896237,,,,,,,,,,,,,,
2181,12,20,0.12655526399612427,0.12655526399612427,6.414023399353027,6.37507963180542,3.9170854091644287,0.0005,1776772845.2946234,,,,,,,,,,,,,,
2182,12,21,0.1265871375799179,0.1265871375799179,6.428499221801758,6.44740629196167,2.9662420749664307,0.0005,1776772845.299097,,,,,,,,,,,,,,
2183,12,22,0.1574760526418686,0.1574760526418686,6.439783573150635,6.377450942993164,6.128754615783691,0.0005,1776772845.3014567,,,,,,,,,,,,,,
2184,12,23,0.0850258469581604,0.0850258469581604,6.389805316925049,6.403889179229736,2.6044270992279053,0.0005,1776772845.306459,,,,,,,,,,,,,,
2185,12,24,0.1029825285077095,0.1029825285077095,6.4607391357421875,6.46412467956543,1.7132748365402222,0.0005,1776772845.306459,,,,,,,,,,,,,,
2186,12,25,0.0761708915233612,0.0761708915233612,6.421810150146484,6.382357597351074,4.028672695159912,0.0005,1776772845.306459,,,,,,,,,,,,,,
2187,12,26,0.15948927402496338,0.15948927402496338,6.402371406555176,6.4224748611450195,3.315269947052002,0.0005,1776772845.3114583,,,,,,,,,,,,,,
2188,12,27,0.11541592329740524,0.11541592329740524,6.478462219238281,6.432689666748047,4.463711738586426,0.0005,1776772845.3114583,,,,,,,,,,,,,,
2189,12,28,0.1512647569179535,0.1512647569179535,6.438664436340332,6.488651275634766,6.606624603271484,0.0005,1776772845.3170059,,,,,,,,,,,,,,
2190,12,29,0.12130048871040344,0.12130048871040344,6.460293769836426,6.414196014404297,4.378180503845215,0.0005,1776772845.322005,,,,,,,,,,,,,,
2191,12,30,0.16510066390037537,0.16510066390037537,6.461759567260742,6.493912696838379,5.159680366516113,0.0005,1776772845.322005,,,,,,,,,,,,,,
2192,12,31,0.11349569261074066,0.11349569261074066,6.534098148345947,6.471782207489014,6.376349925994873,0.0005,1776772845.3270044,,,,,,,,,,,,,,
2193,12,32,0.10125477612018585,0.10125477612018585,6.4558916091918945,6.359870910644531,10.160429000854492,0.0005,1776772845.3270044,,,,,,,,,,,,,,
2194,12,33,0.15300452709197998,0.15300452709197998,6.366208076477051,6.533552169799805,20.306087493896484,0.0005,1776772845.3270044,,,,,,,,,,,,,,
2195,12,34,0.18780523538589478,0.18780523538589478,6.375280380249023,6.6441802978515625,32.71842575073242,0.0005,1776772845.3361187,,,,,,,,,,,,,,
2196,12,35,0.1300964206457138,0.1300964206457138,6.4550628662109375,6.560197353363037,12.96819019317627,0.0005,1776772845.339124,,,,,,,,,,,,,,
2197,12,36,0.12300349771976471,0.12300349771976471,6.488853931427002,6.43284273147583,5.576221942901611,0.0005,1776772845.3411229,,,,,,,,,,,,,,
2198,12,37,0.13552460074424744,0.13552460074424744,6.419173240661621,6.2880144119262695,13.696765899658203,0.0005,1776772845.3441226,,,,,,,,,,,,,,
2199,12,38,0.1057710349559784,0.1057710349559784,6.486212730407715,6.41994571685791,6.3819756507873535,0.0005,1776772845.346161,,,,,,,,,,,,,,
2200,12,39,0.1824159175157547,0.1824159175157547,6.4377593994140625,6.508469581604004,9.88720989227295,0.0005,1776772845.346161,,,,,,,,,,,,,,
2201,12,40,0.14403136074543,0.14403136074543,6.533585548400879,6.6582183837890625,15.841209411621094,0.0005,1776772845.3511872,,,,,,,,,,,,,,
2202,12,41,0.12031106650829315,0.12031106650829315,6.450746536254883,6.560051918029785,13.928563117980957,0.0005,1776772845.3561928,,,,,,,,,,,,,,
2203,12,42,0.12109772115945816,0.12109772115945816,6.40971565246582,6.322578430175781,9.177375793457031,0.0005,1776772845.3561928,,,,,,,,,,,,,,
2204,12,43,0.17388710379600525,0.17388710379600525,6.482088565826416,6.291572570800781,20.86715316772461,0.0005,1776772845.3561928,,,,,,,,,,,,,,
2205,12,44,0.169740229845047,0.169740229845047,6.429171085357666,6.31687068939209,11.93912410736084,0.0005,1776772845.3611925,,,,,,,,,,,,,,
2206,12,45,0.11275210976600647,0.11275210976600647,6.443002700805664,6.456491947174072,2.8756332397460938,0.0005,1776772845.3611925,,,,,,,,,,,,,,
2207,12,46,0.10017791390419006,0.10017791390419006,6.496200084686279,6.5709733963012695,9.890996932983398,0.0005,1776772845.3675501,,,,,,,,,,,,,,
2208,12,47,0.10064762830734253,0.10064762830734253,6.45375919342041,6.489283561706543,5.259919166564941,0.0005,1776772845.3725514,,,,,,,,,,,,,,
2209,12,48,0.1475740671157837,0.1475740671157837,6.465455055236816,6.441555023193359,1.556164264678955,0.0005,1776772845.3725514,,,,,,,,,,,,,,
2210,12,49,0.14675936102867126,0.14675936102867126,6.490577697753906,6.368307590484619,13.426960945129395,0.0005,1776772845.3775532,,,,,,,,,,,,,,
2211,12,50,0.13412143290042877,0.13412143290042877,6.4481964111328125,6.392664909362793,5.672269344329834,0.0005,1776772845.3775532,,,,,,,,,,,,,,
2212,12,51,0.09279191493988037,0.09279191493988037,6.427093505859375,6.465453624725342,5.2614240646362305,0.0005,1776772845.3775532,,,,,,,,,,,,,,
2213,12,52,0.11102841049432755,0.11102841049432755,6.442378044128418,6.514540195465088,9.20891284942627,0.0005,1776772845.384786,,,,,,,,,,,,,,
2214,12,53,0.11213544011116028,0.11213544011116028,6.531850814819336,6.4033708572387695,13.94599437713623,0.0005,1776772845.384786,,,,,,,,,,,,,,
2215,12,54,0.13690359890460968,0.13690359890460968,6.416596412658691,6.386598587036133,2.3392157554626465,0.0005,1776772845.3897915,,,,,,,,,,,,,,
2216,12,55,0.10271783918142319,0.10271783918142319,6.533982276916504,6.514926910400391,1.2702993154525757,0.0005,1776772845.3897915,,,,,,,,,,,,,,
2217,12,56,0.1382046937942505,0.1382046937942505,6.414756774902344,6.5695905685424805,19.161602020263672,0.0005,1776772845.3947866,,,,,,,,,,,,,,
2218,12,57,0.12672346830368042,0.12672346830368042,6.390145778656006,6.5068159103393555,14.40917682647705,0.0005,1776772845.3947866,,,,,,,,,,,,,,
2219,12,58,0.10091350227594376,0.10091350227594376,6.49348258972168,6.414861679077148,8.144911766052246,0.0005,1776772845.4000373,,,,,,,,,,,,,,
2220,12,59,0.15180113911628723,0.15180113911628723,6.432807922363281,6.339388847351074,9.377279281616211,0.0005,1776772845.4050364,,,,,,,,,,,,,,
2221,12,60,0.11084511131048203,0.11084511131048203,6.436037063598633,6.482772350311279,6.502015113830566,0.0005,1776772845.4050364,,,,,,,,,,,,,,
2222,12,61,0.15746594965457916,0.15746594965457916,6.455418586730957,6.505170822143555,7.290212631225586,0.0005,1776772845.4100387,,,,,,,,,,,,,,
2223,12,62,0.13730096817016602,0.13730096817016602,6.382403373718262,6.350019454956055,2.523395538330078,0.0005,1776772845.4100387,,,,,,,,,,,,,,
2224,12,63,0.1387600153684616,0.1387600153684616,6.469330787658691,6.291122913360596,20.144790649414062,0.0005,1776772845.4150403,,,,,,,,,,,,,,
2225,12,64,0.12402685731649399,0.12402685731649399,6.475409507751465,6.393989086151123,9.247245788574219,0.0005,1776772845.4176927,,,,,,,,,,,,,,
2226,12,65,0.142249196767807,0.142249196767807,6.495572090148926,6.5429182052612305,6.750280380249023,0.0005,1776772845.4226966,,,,,,,,,,,,,,
2227,12,66,0.12204118072986603,0.12204118072986603,6.513404846191406,6.562386512756348,7.034346103668213,0.0005,1776772845.4226966,,,,,,,,,,,,,,
2228,12,67,0.10450446605682373,0.10450446605682373,6.417149543762207,6.440329074859619,3.9305460453033447,0.0005,1776772845.427693,,,,,,,,,,,,,,
2229,12,68,0.1422606259584427,0.1422606259584427,6.4350056648254395,6.333157539367676,10.747984886169434,0.0005,1776772845.427693,,,,,,,,,,,,,,
2230,12,69,0.1567140370607376,0.1567140370607376,6.560430526733398,6.30838680267334,28.599828720092773,0.0005,1776772845.427693,,,,,,,,,,,,,,
2231,12,70,0.12911075353622437,0.12911075353622437,6.476734638214111,6.391206741333008,9.105093002319336,0.0005,1776772845.4348617,,,,,,,,,,,,,,
2232,12,71,0.12241104245185852,0.12241104245185852,6.498233795166016,6.503721714019775,1.972818374633789,0.0005,1776772845.4398618,,,,,,,,,,,,,,
