global_step,epoch,step_in_epoch,phase,phase_blend_from,phase_blend_to,phase_blend_alpha,actor_loss,critic_loss,imag_return,entropy,plan_loss,wm_plan_loss,real_plan_loss,expected_cost,relative_cost,wm_relative_cost,real_relative_cost,margin_loss,wm_rank_loss,real_rank_loss,planner_entropy,actor_vs_planner_agreement,actor_vs_real_agreement,wm_real_best_agreement,real_teacher_mix,valid_action_count_mean,real_expected_cost,real_best_cost,lr,plan_weight,rank_weight,relative_weight,entropy_coef,wall_time,eval_latency_short,eval_reward_short,anchor_eval_latency,anchor_eval_reward,eval_score,best_eval_latency_so_far,best_eval_score_so_far,score_improved,short_guard_ok,anchor_guard_ok,rollback_triggered,is_best_checkpoint
3650,18,49,B,B,B,0.0,0.6470164060592651,0.007650679908692837,-2050.7755279541016,0.6075434684753418,0.6342716217041016,0.6927453875541687,0.6088855266571045,2.0507755279541016,0.05365219712257385,0.035133324563503265,0.06290432810783386,0.08975763618946075,0.1481543779373169,0.07578931748867035,0.6194707751274109,0.765625,0.7890625,0.65625,0.6687500476837158,2.0703125,2.048595666885376,1.9856913089752197,0.00045,0.9,0.45,0.95,0.025,1776782612.8747463,,,,,,,,,,,,
3651,18,50,B,B,B,0.0,0.5755537748336792,0.007574771996587515,-1932.692050933838,0.5519093871116638,0.5703433156013489,0.6248979568481445,0.5421751737594604,1.932692050933838,0.05022434890270233,0.028288014233112335,0.060576070100069046,0.06295440346002579,0.1254284381866455,0.04804724082350731,0.5596185922622681,0.7265625,0.84375,0.734375,0.6531250476837158,1.9609375,1.9320697784423828,1.8714938163757324,0.00045,0.9,0.45,0.95,0.025,1776782612.885796,,,,,,,,,,,,
3652,18,51,B,B,B,0.0,0.5563727021217346,0.005676083266735077,-1998.8151788711548,0.5388003587722778,0.5550280809402466,0.5900925993919373,0.536056637763977,1.9988151788711548,0.046821676194667816,0.03167157247662544,0.05444640666246414,0.057415202260017395,0.0901518166065216,0.05090037360787392,0.5453447103500366,0.7578125,0.8828125,0.734375,0.6531250476837158,1.9296875,2.018437147140503,1.9639908075332642,0.00045,0.9,0.45,0.95,0.025,1776782612.8963504,,,,,,,,,,,,
3653,18,52,B,B,B,0.0,0.603753924369812,0.006041741464287043,-1983.5761785507202,0.5757983326911926,0.595084547996521,0.6278400421142578,0.5787720680236816,1.9835761785507202,0.04862786829471588,0.03402990847826004,0.0554085336625576,0.080836221575737,0.13865017890930176,0.06648345291614532,0.5845459699630737,0.71875,0.828125,0.65625,0.6687500476837158,1.984375,1.9725875854492188,1.917178988456726,0.00045,0.9,0.45,0.95,0.025,1776782612.9061587,,,,,,,,,,,,
3654,18,53,B,B,B,0.0,0.545764684677124,0.006699222605675459,-1935.4445934295654,0.5158035755157471,0.5329455137252808,0.5713468790054321,0.5136563777923584,1.9354445934295654,0.04853471368551254,0.026338957250118256,0.05726459249854088,0.07311296463012695,0.08861668407917023,0.0686246007680893,0.5186049938201904,0.8125,0.8359375,0.7109375,0.6578124761581421,1.875,1.915525197982788,1.8582606315612793,0.00045,0.9,0.45,0.95,0.025,1776782612.917473,,,,,,,,,,,,
3655,18,54,B,B,B,0.0,0.5325904488563538,0.007049585692584515,-1812.2093677520752,0.4987354576587677,0.5154179930686951,0.5581031441688538,0.4946858286857605,1.8122093677520752,0.0462086945772171,0.02632860839366913,0.05488768219947815,0.08285419642925262,0.1136234924197197,0.0750846117734909,0.5043878555297852,0.7578125,0.828125,0.7734375,0.6453125476837158,1.875,1.7968852519989014,1.7419975996017456,0.00045,0.9,0.45,0.95,0.025,1776782612.927475,,,,,,,,,,,,
3656,18,55,B,B,B,0.0,0.6218835711479187,0.006924483925104141,-1839.9813175201416,0.5977322459220886,0.6168087720870972,0.6732644438743591,0.5860757231712341,1.8399813175201416,0.05394493043422699,0.03245209529995918,0.06479158997535706,0.06766970455646515,0.11581259220838547,0.056261152029037476,0.6077108383178711,0.71875,0.828125,0.65625,0.6687500476837158,2.0546875,1.8485876321792603,1.7837960720062256,0.00045,0.9,0.45,0.95,0.025,1776782612.9383874,,,,,,,,,,,,
3657,18,56,B,B,B,0.0,0.6052238345146179,0.006808523088693619,-2119.1701889038086,0.5778001546859741,0.5922967195510864,0.6382161378860474,0.5708073377609253,2.1191701889038086,0.05159079283475876,0.03254926577210426,0.06019746512174606,0.08353455364704132,0.12644000351428986,0.07261785864830017,0.5824856162071228,0.75,0.8203125,0.6640625,0.6671875715255737,1.9921875,2.123138666152954,2.062941074371338,0.00045,0.9,0.45,0.95,0.025,1776782612.9524736,,,,,,,,,,,,
3658,18,57,B,B,B,0.0,0.6474338173866272,0.009295478463172913,-1936.3327026367188,0.6191895008087158,0.6347063779830933,0.6859346032142639,0.6074801683425903,1.9363327026367188,0.05832773819565773,0.028720758855342865,0.07275762408971786,0.08059230446815491,0.10516852885484695,0.07649563252925873,0.6220299005508423,0.7265625,0.8125,0.6953125,0.6609375476837158,2.0703125,1.9327294826507568,1.8599720001220703,0.00045,0.9,0.45,0.95,0.025,1776782612.963561,,,,,,,,,,,,
3659,18,58,B,B,B,0.0,0.6076392531394958,0.007084110286086798,-2046.0114479064941,0.5747057199478149,0.597096860408783,0.6578523516654968,0.5637329816818237,2.046011447906494,0.053497932851314545,0.03578971326351166,0.06342057138681412,0.07510383427143097,0.10026383399963379,0.06888317316770554,0.5855627655982971,0.7578125,0.84375,0.7265625,0.6546875238418579,2.0078125,2.0423073768615723,1.9788868427276611,0.00045,0.9,0.45,0.95,0.025,1776782612.9725335,,,,,,,,,,,,
3660,18,59,B,B,B,0.0,0.583963930606842,0.005888047162443399,-1870.1614141464233,0.5643313527107239,0.5801527500152588,0.6181284189224243,0.5600020885467529,1.8701614141464233,0.048858076333999634,0.033966537564992905,0.05636007711291313,0.06559917330741882,0.11443503946065903,0.054349105805158615,0.5708202719688416,0.7578125,0.8828125,0.734375,0.6531250476837158,1.953125,1.874436855316162,1.8180768489837646,0.00045,0.9,0.45,0.95,0.025,1776782612.984674,,,,,,,,,,,,
3661,18,60,B,B,B,0.0,0.6399977207183838,0.00930955819785595,-2010.3168487548828,0.590290367603302,0.6169536709785461,0.6858918070793152,0.5827939510345459,2.010316848754883,0.058744173496961594,0.03461514413356781,0.07036726921796799,0.09708832949399948,0.1369616687297821,0.08863206207752228,0.6015002727508545,0.71875,0.84375,0.640625,0.6718750596046448,2.0390625,1.9835498332977295,1.9131826162338257,0.00045,0.9,0.45,0.95,0.025,1776782612.994674,,,,,,,,,,,,
3662,18,61,B,B,B,0.0,0.5788847208023071,0.0064540342427790165,-2000.7998943328857,0.5416649580001831,0.5690934658050537,0.6287556886672974,0.5382091403007507,2.0007998943328857,0.047371286898851395,0.029017971828579903,0.055875472724437714,0.07831018418073654,0.0978953018784523,0.0742398351430893,0.5571061372756958,0.8359375,0.8359375,0.7265625,0.6546875238418579,1.9609375,2.0456881523132324,1.9898127317428589,0.00045,0.9,0.45,0.95,0.025,1776782613.0057807,,,,,,,,,,,,
3663,18,62,B,B,B,0.0,0.6291741132736206,0.007455752231180668,-1850.812315940857,0.5860379934310913,0.6183720231056213,0.6731517314910889,0.5850516557693481,1.850812315940857,0.0516384020447731,0.03215986490249634,0.0618310421705246,0.08496396243572235,0.08868780732154846,0.0842277854681015,0.6046597361564636,0.78125,0.828125,0.7109375,0.6578124761581421,2.046875,1.8289222717285156,1.767091155052185,0.00045,0.9,0.45,0.95,0.025,1776782613.0166538,,,,,,,,,,,,
3664,18,63,B,B,B,0.0,0.6079754829406738,0.008190390653908253,-1995.9490299224854,0.5707345604896545,0.5975610017776489,0.6775492429733276,0.5568218231201172,1.9959490299224854,0.054926298558712006,0.03361450880765915,0.06632538139820099,0.07168649137020111,0.13181161880493164,0.058471307158470154,0.5859327912330627,0.75,0.8671875,0.6796875,0.6640625,2.0234375,1.9627517461776733,1.8964264392852783,0.00045,0.9,0.45,0.95,0.025,1776782613.0266526,,,,,,,,,,,,
3665,18,64,B,B,B,0.0,0.5180383324623108,0.005912783555686474,-1850.1369953155518,0.5012573599815369,0.5149039030075073,0.5715515613555908,0.4907928705215454,1.8501369953155518,0.04440803825855255,0.0240696482360363,0.05263374000787735,0.05548591911792755,0.11909312009811401,0.03918030112981796,0.5075104236602783,0.734375,0.90625,0.6796875,0.6640625596046448,1.8828125,1.831801176071167,1.7791674137115479,0.00045,0.9,0.45,0.95,0.025,1776782613.039607,,,,,,,,,,,,
3666,18,65,B,B,B,0.0,0.5604668259620667,0.007025841623544693,-1986.8576526641846,0.5454040765762329,0.5583224296569824,0.5938442945480347,0.5389342308044434,1.9868576526641846,0.04985266178846359,0.0357145294547081,0.05778256803750992,0.05389285087585449,0.11417493224143982,0.039665430784225464,0.5489180088043213,0.7578125,0.90625,0.765625,0.6468750238418579,1.9296875,2.017416000366211,1.9596333503723145,0.00045,0.9,0.45,0.95,0.025,1776782613.1511493,,,,,,,,,,,,
3667,18,66,B,B,B,0.0,0.572462797164917,0.006858523003757,-1914.7272109985352,0.5562313795089722,0.5608993172645569,0.6020481586456299,0.5433789491653442,1.9147272109985352,0.050911370664834976,0.029776407405734062,0.061044346541166306,0.0737629383802414,0.16781052947044373,0.05154131352901459,0.5541827082633972,0.671875,0.8515625,0.6875,0.6625000238418579,1.9453125,1.906060814857483,1.8450164794921875,0.00045,0.9,0.45,0.95,0.025,1776782613.1653202,,,,,,,,,,,,
3668,18,67,B,B,B,0.0,0.6002769470214844,0.008290713652968407,-2113.880395889282,0.5731431841850281,0.5869110822677612,0.6371303200721741,0.5594249963760376,2.1138803958892822,0.0545164979994297,0.04021164029836655,0.0631493479013443,0.07687762379646301,0.12401440739631653,0.06625184416770935,0.5752502083778381,0.7421875,0.828125,0.75,0.6500000357627869,2.0,2.116752862930298,2.0536036491394043,0.00045,0.9,0.45,0.95,0.025,1776782613.1774049,,,,,,,,,,,,
3669,18,68,B,B,B,0.0,0.6078755855560303,0.007403112947940826,-1808.8932037353516,0.5605614185333252,0.589318573474884,0.6750780344009399,0.547648549079895,1.8088932037353516,0.05397983267903328,0.03160383552312851,0.06532588601112366,0.08938230574131012,0.15849579870700836,0.07410728931427002,0.5753443241119385,0.7421875,0.8359375,0.6796875,0.6640625596046448,2.0078125,1.8110485076904297,1.7457226514816284,0.00045,0.9,0.45,0.95,0.025,1776782613.1886876,,,,,,,,,,,,
3670,18,69,B,B,B,0.0,0.6437811851501465,0.007089007645845413,-1718.9552783966064,0.6182764768600464,0.6349583864212036,0.680701494216919,0.6124023795127869,1.7189552783966064,0.053290415555238724,0.032015495002269745,0.06350484490394592,0.0825548768043518,0.1530427187681198,0.06623183190822601,0.6247072815895081,0.6640625,0.828125,0.6484375,0.6703125238418579,2.078125,1.7486923933029175,1.685187578201294,0.00045,0.9,0.45,0.95,0.025,1776782613.2002988,,,,,,,,,,,,
3671,18,70,B,B,B,0.0,0.5493271946907043,0.007488281931728125,-1842.6240682601929,0.5118036866188049,0.5382095575332642,0.5969011783599854,0.5052255392074585,1.8426240682601929,0.04799508675932884,0.028516313061118126,0.05769126117229462,0.07141855359077454,0.08628049492835999,0.06814099848270416,0.5255778431892395,0.796875,0.828125,0.6953125,0.6609375476837158,1.90625,1.8460161685943604,1.7883250713348389,0.00045,0.9,0.45,0.95,0.025,1776782613.210203,,,,,,,,,,,,
3672,18,71,B,B,B,0.0,0.5583422780036926,0.00840676948428154,-2096.0006713867188,0.5331352353096008,0.5491386651992798,0.5984528064727783,0.5204936265945435,2.0960006713867188,0.05177474021911621,0.030086569488048553,0.06262858957052231,0.06279970705509186,0.07649397850036621,0.06028953194618225,0.5392278432846069,0.84375,0.84375,0.71875,0.6562500596046448,1.921875,2.0933127403259277,2.030683994293213,0.00045,0.9,0.45,0.95,0.025,1776782613.222685,,,,,,,,,,,,
3673,18,72,B,B,B,0.0,0.6065772771835327,0.008522034622728825,-1894.1996097564697,0.5814039707183838,0.5932959318161011,0.630578339099884,0.5731613636016846,1.8941996097564697,0.05651145428419113,0.033348552882671356,0.06733208894729614,0.07435601204633713,0.08798766136169434,0.07121580839157104,0.5814222693443298,0.765625,0.8515625,0.71875,0.6562500596046448,2.0078125,1.9164907932281494,1.849158763885498,0.00045,0.9,0.45,0.95,0.025,1776782613.2345715,,,,,,,,,,,,
3674,18,73,B,B,B,0.0,0.5878947377204895,0.007681786082684994,-2008.3129405975342,0.5514558553695679,0.5714132785797119,0.6229478716850281,0.5437475442886353,2.008312940597534,0.05351944640278816,0.035758376121520996,0.06193123385310173,0.08125720918178558,0.11883506923913956,0.07147566974163055,0.5580397844314575,0.75,0.84375,0.734375,0.6531250476837158,1.984375,2.0125973224639893,1.950666069984436,0.00045,0.9,0.45,0.95,0.025,1776782613.2445724,,,,,,,,,,,,
3675,18,74,B,B,B,0.0,0.5764980912208557,0.006541626527905464,-1743.2606220245361,0.5453296899795532,0.5604033470153809,0.5915107131004333,0.5426599979400635,1.7432606220245361,0.04725797474384308,0.028218068182468414,0.05694834142923355,0.09082953631877899,0.10221788287162781,0.08920253813266754,0.5483568906784058,0.7578125,0.8359375,0.7421875,0.651562511920929,1.921875,1.7471522092819214,1.6902039051055908,0.00045,0.9,0.45,0.95,0.025,1776782613.255843,,,,,,,,,,,,
3676,18,75,B,B,B,0.0,0.5724737644195557,0.007473463658243418,-2047.9192733764648,0.5492601990699768,0.5620729923248291,0.6167843341827393,0.5382139682769775,2.047919273376465,0.051769476383924484,0.031142372637987137,0.06154067814350128,0.06924128532409668,0.1540180742740631,0.048433881253004074,0.5530257821083069,0.703125,0.8671875,0.6796875,0.6640625,1.953125,2.0325629711151123,1.971022129058838,0.00045,0.9,0.45,0.95,0.025,1776782613.2690737,,,,,,,,,,,,
3677,18,76,B,B,B,0.0,0.5610396265983582,0.006114352028816938,-1964.9364948272705,0.5536131858825684,0.564612865447998,0.602946400642395,0.5429041385650635,1.9649364948272705,0.04615902900695801,0.03183143213391304,0.054081372916698456,0.05083838105201721,0.08898107707500458,0.040898360311985016,0.5577130317687988,0.7890625,0.890625,0.765625,0.6468750238418579,1.9765625,1.9808558225631714,1.926774501800537,0.00045,0.9,0.45,0.95,0.025,1776782613.2761335,,,,,,,,,,,,
3678,18,77,B,B,B,0.0,0.6196239590644836,0.005655269138514996,-1947.6027488708496,0.5996891260147095,0.6220435500144958,0.6608771085739136,0.601995587348938,1.9476027488708496,0.048496607691049576,0.034833528101444244,0.05548574775457382,0.06378944963216782,0.10229133814573288,0.05501975119113922,0.611603856086731,0.78125,0.8671875,0.703125,0.6593750715255737,2.0234375,2.0129852294921875,1.957499384880066,0.00045,0.9,0.45,0.95,0.025,1776782613.2895496,,,,,,,,,,,,
3679,18,78,B,B,B,0.0,0.5603587627410889,0.00557858869433403,-1891.662359237671,0.5342137813568115,0.553107500076294,0.5986968278884888,0.5334793925285339,1.891662359237671,0.045050427317619324,0.0319715216755867,0.05091308429837227,0.07359881699085236,0.1339690387248993,0.058463405817747116,0.5435292720794678,0.7578125,0.875,0.6640625,0.6671875715255737,1.921875,1.9063708782196045,1.8554577827453613,0.00045,0.9,0.45,0.95,0.025,1776782613.300956,,,,,,,,,,,,
3680,18,79,B,B,B,0.0,0.5411546230316162,0.006948583759367466,-2013.7722492218018,0.509675920009613,0.5284473299980164,0.5666675567626953,0.5079166889190674,2.0137722492218018,0.04551736265420914,0.02562018111348152,0.054650578647851944,0.07789437472820282,0.10398787260055542,0.07239826023578644,0.5171198844909668,0.796875,0.8359375,0.6953125,0.6609375476837158,1.8671875,2.049316883087158,1.9946660995483398,0.00045,0.9,0.45,0.95,0.025,1776782613.3109565,,,,,,,,,,,,
3681,18,80,B,B,B,0.0,0.6452922821044922,0.0074834697879850864,-1869.4572448730469,0.6054247617721558,0.6348313093185425,0.6804576516151428,0.60621178150177,1.8694572448730469,0.05323929339647293,0.032358646392822266,0.06408143043518066,0.08556090295314789,0.09860645234584808,0.08348865807056427,0.6184540390968323,0.75,0.8125,0.7109375,0.6578125357627869,2.03125,1.8790979385375977,1.8150166273117065,0.00045,0.9,0.45,0.95,0.025,1776782613.3228881,,,,,,,,,,,,
3682,18,81,B,B,B,0.0,0.5469534993171692,0.008314241655170918,-1931.8180084228516,0.5276819467544556,0.5383459329605103,0.5809393525123596,0.5143312215805054,1.9318180084228516,0.0510745570063591,0.025537069886922836,0.06255180388689041,0.060252025723457336,0.07715731859207153,0.05697442591190338,0.5295445919036865,0.78125,0.859375,0.703125,0.6593750715255737,1.921875,1.9513728618621826,1.8888211250305176,0.00045,0.9,0.45,0.95,0.025,1776782613.334511,,,,,,,,,,,,
3683,18,82,B,B,B,0.0,0.6241557002067566,0.006115204654633999,-1840.2104377746582,0.5997415781021118,0.6203112006187439,0.658295214176178,0.598365306854248,1.8402104377746582,0.04803144186735153,0.032533541321754456,0.05633208155632019,0.07830967754125595,0.09347304701805115,0.07577075064182281,0.6106237173080444,0.7578125,0.8125,0.7265625,0.6546875238418579,2.0625,1.817168951034546,1.7608367204666138,0.00045,0.9,0.45,0.95,0.025,1776782613.3445115,,,,,,,,,,,,
3684,18,83,B,B,B,0.0,0.5356060266494751,0.005584630649536848,-2010.6430053710938,0.5099903345108032,0.5217932462692261,0.5605415105819702,0.5049151182174683,2.0106430053710938,0.0472928062081337,0.03302723914384842,0.05357649177312851,0.07514142990112305,0.14475339651107788,0.05740898475050926,0.5132270455360413,0.7421875,0.875,0.7109375,0.6578125357627869,1.8515625,2.027775764465332,1.9741990566253662,0.00045,0.9,0.45,0.95,0.025,1776782613.3602757,,,,,,,,,,,,
3685,18,84,B,B,B,0.0,0.5363295674324036,0.005244974046945572,-2088.902473449707,0.5079927444458008,0.5305706858634949,0.5892250537872314,0.4994930624961853,2.088902473449707,0.04522187262773514,0.03289768099784851,0.05168599635362625,0.06345565617084503,0.11464711278676987,0.050506461411714554,0.520085334777832,0.796875,0.859375,0.7421875,0.651562511920929,1.90625,2.081470489501953,2.0297842025756836,0.00045,0.9,0.45,0.95,0.025,1776782613.3681195,,,,,,,,,,,,
3686,18,85,B,B,B,0.0,0.6107382774353027,0.008075857535004616,-2230.461597442627,0.562985360622406,0.5867882370948792,0.6492007374763489,0.5530007481575012,2.230461597442627,0.05474717170000076,0.04010545089840889,0.06372600793838501,0.09931934624910355,0.1616891324520111,0.08495308458805084,0.5723872184753418,0.71875,0.8203125,0.671875,0.6656250357627869,1.96875,2.201626777648926,2.1379008293151855,0.00045,0.9,0.45,0.95,0.025,1776782613.3828404,,,,,,,,,,,,
3687,18,86,B,B,B,0.0,0.5604548454284668,0.006318830419331789,-2117.2914505004883,0.5281834602355957,0.5437195897102356,0.5931861996650696,0.5175368785858154,2.1172914505004883,0.04787436127662659,0.03235270455479622,0.056319378316402435,0.08629144728183746,0.12663961946964264,0.07755579799413681,0.534238874912262,0.734375,0.84375,0.75,0.6500000953674316,1.9296875,2.1005446910858154,2.0442252159118652,0.00045,0.9,0.45,0.95,0.025,1776782613.3942308,,,,,,,,,,,,
3688,18,87,B,B,B,0.0,0.5648788809776306,0.005659176968038082,-1945.1066255569458,0.55523681640625,0.56687331199646,0.6002554297447205,0.5525720715522766,1.9451066255569458,0.04566801339387894,0.03134612739086151,0.05285343527793884,0.05597609281539917,0.10797595977783203,0.0439971387386322,0.5594657063484192,0.7578125,0.8828125,0.7109375,0.6578125357627869,1.9609375,1.981513500213623,1.9286599159240723,0.00045,0.9,0.45,0.95,0.025,1776782613.4063537,,,,,,,,,,,,
3689,18,88,B,B,B,0.0,0.5208415389060974,0.007379766553640366,-1862.8337383270264,0.49090245366096497,0.5079411268234253,0.5662356615066528,0.4780536890029907,1.8628337383270264,0.047301143407821655,0.02493639662861824,0.05737534910440445,0.06895780563354492,0.12276013195514679,0.056185878813266754,0.4976162910461426,0.6875,0.8828125,0.6953125,0.6609375476837158,1.8515625,1.8426415920257568,1.7852661609649658,0.00045,0.9,0.45,0.95,0.025,1776782613.417448,,,,,,,,,,,,
3690,18,89,B,B,B,0.0,0.5674416422843933,0.006294997874647379,-1975.0988483428955,0.5341084599494934,0.5533133745193481,0.5934053659439087,0.5329132080078125,1.9750988483428955,0.04811388999223709,0.03418871760368347,0.055337049067020416,0.08245363086462021,0.12158556282520294,0.07391001284122467,0.5416754484176636,0.765625,0.8046875,0.6640625,0.6671875715255737,1.8984375,2.0092287063598633,1.953891634941101,0.00045,0.9,0.45,0.95,0.025,1776782613.4274483,,,,,,,,,,,,
3691,18,90,B,B,B,0.0,0.5917168855667114,0.006009295117110014,-1795.0587272644043,0.5663418769836426,0.5896071195602417,0.642114520072937,0.5636402368545532,1.7950587272644043,0.05053411051630974,0.0333709754049778,0.05827116593718529,0.060492463409900665,0.16229940950870514,0.03461164981126785,0.5790730714797974,0.703125,0.90625,0.6875,0.6625000238418579,1.984375,1.8100825548171997,1.7518115043640137,0.00045,0.9,0.45,0.95,0.025,1776782613.4385843,,,,,,,,,,,,
3692,18,91,B,B,B,0.0,0.6183170676231384,0.009483360685408115,-1866.9081926345825,0.5810816287994385,0.6054714322090149,0.6669902801513672,0.5701344013214111,1.8669081926345825,0.05645390972495079,0.030077222734689713,0.06935717165470123,0.07619704306125641,0.10857239365577698,0.06897404789924622,0.5910999774932861,0.765625,0.8515625,0.6640625,0.6671875715255737,2.0625,1.8178353309631348,1.7484781742095947,0.00045,0.9,0.45,0.95,0.025,1776782613.4527898,,,,,,,,,,,,
3693,18,92,B,B,B,0.0,0.604193925857544,0.006191716995090246,-1940.739631652832,0.5704002976417542,0.5837938785552979,0.6211409568786621,0.5675597190856934,1.940739631652832,0.049711793661117554,0.0343119353055954,0.057299863547086716,0.10180730372667313,0.15385818481445312,0.08985769003629684,0.57328200340271,0.6796875,0.78125,0.671875,0.6656250357627869,1.96875,1.9925312995910645,1.9352314472198486,0.00045,0.9,0.45,0.95,0.025,1776782613.4637902,,,,,,,,,,,,
3694,18,93,B,B,B,0.0,0.5685651898384094,0.007063481956720352,-2145.127296447754,0.5484228134155273,0.5633863806724548,0.6181367635726929,0.5371031165122986,2.145127296447754,0.0502295047044754,0.033642545342445374,0.059236954897642136,0.06113337352871895,0.1331935077905655,0.04361320286989212,0.5546942353248596,0.7265625,0.8828125,0.6640625,0.6671875715255737,1.96875,2.1344523429870605,2.0752153396606445,0.00045,0.9,0.45,0.95,0.025,1776782613.4757898,,,,,,,,,,,,
3695,18,94,B,B,B,0.0,0.5359448790550232,0.005714742466807365,-2036.5827083587646,0.5175753235816956,0.5290372371673584,0.571458637714386,0.5111885070800781,2.0365827083587646,0.04580108821392059,0.02883799374103546,0.05324171483516693,0.0649772509932518,0.16041532158851624,0.04101172089576721,0.5211076140403748,0.7109375,0.90625,0.671875,0.6656250357627869,1.875,2.0529351234436035,1.9996932744979858,0.00045,0.9,0.45,0.95,0.025,1776782613.4871218,,,,,,,,,,,,
3696,18,95,B,B,B,0.0,0.5955260992050171,0.009339680895209312,-2214.427947998047,0.5682323575019836,0.5826890468597412,0.6456459760665894,0.550856351852417,2.214427947998047,0.0575970783829689,0.035134002566337585,0.06830141693353653,0.06798788905143738,0.10450822114944458,0.05920829623937607,0.5720454454421997,0.765625,0.8828125,0.6953125,0.6609375476837158,2.0,2.157100200653076,2.088798761367798,0.00045,0.9,0.45,0.95,0.025,1776782613.4941494,,,,,,,,,,,,
3697,18,96,B,B,B,0.0,0.6178399324417114,0.006277832202613354,-1869.4137334823608,0.5938446521759033,0.612117350101471,0.6549123525619507,0.5903621912002563,1.8694137334823608,0.05042054504156113,0.03505847603082657,0.05824050307273865,0.07529103755950928,0.12743407487869263,0.06266634166240692,0.6013479232788086,0.703125,0.84375,0.7109375,0.6578125357627869,2.0234375,1.869632601737976,1.811392068862915,0.00045,0.9,0.45,0.95,0.025,1776782613.5061011,,,,,,,,,,,,
3698,18,97,B,B,B,0.0,0.6398322582244873,0.009349685162305832,-1839.3069505691528,0.6189287900924683,0.6268543004989624,0.6842421293258667,0.5979465246200562,1.8393069505691528,0.058131519705057144,0.031640466302633286,0.07235725224018097,0.07980367541313171,0.13628032803535461,0.06712335348129272,0.6182714700698853,0.7109375,0.8046875,0.6953125,0.6609375476837158,2.078125,1.8443400859832764,1.7719827890396118,0.00045,0.9,0.45,0.95,0.025,1776782613.5167644,,,,,,,,,,,,
3699,18,98,B,B,B,0.0,0.5132701396942139,0.00621635839343071,-1833.7175846099854,0.49826034903526306,0.5046266317367554,0.5410170555114746,0.4866252541542053,1.8337175846099854,0.04651176929473877,0.02704073302447796,0.054673999547958374,0.06083666533231735,0.10691983997821808,0.04941030591726303,0.49739545583724976,0.7734375,0.859375,0.703125,0.6593750715255737,1.8359375,1.8394503593444824,1.7847764492034912,0.00045,0.9,0.45,0.95,0.025,1776782613.5326643,,,,,,,,,,,,
3700,18,99,B,B,B,0.0,0.5573893785476685,0.006654038093984127,-1914.9152040481567,0.5354914665222168,0.5482174158096313,0.5935914516448975,0.5265624523162842,1.9149152040481567,0.048458658158779144,0.03143523633480072,0.05589979141950607,0.06965615600347519,0.12664452195167542,0.055574752390384674,0.5394024848937988,0.765625,0.875,0.7265625,0.6546875238418579,1.9296875,1.9215869903564453,1.8656872510910034,0.00045,0.9,0.45,0.95,0.025,1776782613.5400507,,,,,,,,,,,,
3700,18,99,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776782629.032122,593.8678703589202,-593.8678703589202,550.516597667906,-550.516597667906,574.3597976479639,593.3943875177464,573.7433792450353,0.0,1.0,1.0,0.0,0.0
3701,18,100,B,B,B,0.0,0.5528080463409424,0.007512140553444624,-1844.616174697876,0.5349769592285156,0.5488219261169434,0.5983374118804932,0.5225880742073059,1.844616174697876,0.04776785522699356,0.029780834913253784,0.057518310844898224,0.05969624221324921,0.08954208344221115,0.05237748101353645,0.5401654243469238,0.8046875,0.84375,0.78125,0.6437500715255737,1.921875,1.822648286819458,1.7651300430297852,0.00045,0.9,0.45,0.95,0.025,1776782629.9426227,,,,,,,,,,,,
3702,18,101,B,B,B,0.0,0.6352851390838623,0.006920682266354561,-2042.6368713378906,0.6090044975280762,0.6258849501609802,0.6673593521118164,0.6026111841201782,2.0426368713378906,0.05379084497690201,0.03683749586343765,0.06309756636619568,0.08025001734495163,0.11538650095462799,0.07215182483196259,0.6152870655059814,0.75,0.8125,0.6953125,0.6609375476837158,2.0546875,2.0597083568573,1.9966107606887817,0.00045,0.9,0.45,0.95,0.025,1776782629.9610896,,,,,,,,,,,,
3703,18,102,B,B,B,0.0,0.5484793782234192,0.006097603589296341,-1870.5849647521973,0.519927978515625,0.5401641130447388,0.5883495807647705,0.5166450142860413,1.8705849647521973,0.046046048402786255,0.027317620813846588,0.05505455657839775,0.07019143551588058,0.09629683941602707,0.06461939215660095,0.5305243134498596,0.8359375,0.8359375,0.765625,0.6468750238418579,1.9140625,1.8686933517456055,1.8136388063430786,0.00045,0.9,0.45,0.95,0.025,1776782629.9726012,,,,,,,,,,,,
3704,18,103,B,B,B,0.0,0.6251431703567505,0.008927462622523308,-2065.3433799743652,0.5867924690246582,0.6146464347839355,0.7026028037071228,0.5699522495269775,2.0653433799743652,0.0586603581905365,0.033365339040756226,0.07012627273797989,0.06867529451847076,0.14016714692115784,0.05041424185037613,0.6016335487365723,0.6953125,0.875,0.65625,0.6687500476837158,2.0703125,2.036135196685791,1.9660089015960693,0.00045,0.9,0.45,0.95,0.025,1776782629.9910245,,,,,,,,,,,,
